"FIPS","Name of Area","Qualifying Name","State/U.S.-Abbreviation (USPS)","Summary Level","Geographic Component","File Identification","Logical Record Number","US","Region","Division","State (Census Code)","State (FIPS)","County","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Combined Statistical Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","ZIP Code Tabulation Area (5-digit)","Subbarrio (FIPS)","School District (Elementary)","School District (Secondary)","School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Geographic Identifier","Tribal Tract","Tribal Block Group","Area (Land)","Area (Water)","Total Population","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Total Population:","Total Population: Male","Total Population: Female","Total Population:","Total Population: Under 5 Years","Total Population: 5 to 9 Years","Total Population: 10 to 14 Years","Total Population: 15 to 17 Years","Total Population: 18 to 24 Years","Total Population: 25 to 34 Years","Total Population: 35 to 44 Years","Total Population: 45 to 54 Years","Total Population: 55 to 64 Years","Total Population: 65 to 74 Years","Total Population: 75 to 84 Years","Total Population: 85 Years and Over","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","Households:","Households: Family Households","Households: Family Households: Married-Couple Family","Households: Family Households: Other Family","Households: Family Households: Other Family: Male Householder, No Wife Present","Households: Family Households: Other Family: Female Householder, No Husband Present","Households: Nonfamily Households","Households: Nonfamily Households: Male Householder","Households: Nonfamily Households: Female Householder","Median Household Income (In 2017 Inflation Adjusted Dollars)","Housing Units","Occupied Housing Units:","Occupied Housing Units: Owner Occupied","Occupied Housing Units: Renter Occupied","Population for Whom Poverty Status Is Determined:","Population for Whom Poverty Status Is Determined: Under 1.00 (Doing Poorly)","Population for Whom Poverty Status Is Determined: 1.00 to 1.99 (Struggling)","Population for Whom Poverty Status Is Determined: Under 2.00 (Poor or Struggling)","Population for Whom Poverty Status Is Determined: 2.00 and Over (Doing Ok)"
"42101014100","Census Tract 141, Philadelphia County, Pennsylvania","Census Tract 141, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008635",,,,,"42","101",,,,"014100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014100",,,"562132","0",2695,2695,12417.04,0.217040387831913,2695,1151,1544,2695,229,73,128,110,311,481,258,370,213,327,93,102,2695,593,1469,0,214,0,0,419,1043,412,148,264,0,264,631,190,441,21750,1138,1043,297,746,2687,937,607,1544,1143
"42101014200","Census Tract 142, Philadelphia County, Pennsylvania","Census Tract 142, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008636",,,,,"42","101",,,,"014200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014200",,,"789935","277434",4387,4387,14383.81,0.304995621601336,4387,2147,2240,4387,358,84,45,57,235,2151,828,318,193,89,29,0,4387,3302,474,0,333,0,118,160,2124,606,442,164,88,76,1518,1020,498,89054,2292,2124,821,1303,4387,383,324,707,3680
"42101014300","Census Tract 143, Philadelphia County, Pennsylvania","Census Tract 143, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008637",,,,,"42","101",,,,"014300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014300",,,"570015","282808",1718,1718,7806.109,0.220084031277365,1718,976,742,1718,116,27,20,13,137,659,221,237,140,97,51,0,1718,1432,24,0,155,0,33,74,738,329,235,94,35,59,409,224,185,77692,868,738,470,268,1718,204,257,461,1257
"42101014400","Census Tract 144, Philadelphia County, Pennsylvania","Census Tract 144, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008638",,,,,"42","101",,,,"014400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014400",,,"609439","0",4071,4071,17300.9,0.235305723424201,4071,2356,1715,4071,328,225,267,87,399,1137,626,366,294,186,105,51,4071,2370,660,9,233,0,525,274,1486,580,287,293,101,192,906,523,383,57647,1760,1486,679,807,4007,1286,891,2177,1830
"42101014500","Census Tract 145, Philadelphia County, Pennsylvania","Census Tract 145, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008639",,,,,"42","101",,,,"014500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014500",,,"321464","0",1771,1771,14268.69,0.124117949581234,1771,921,850,1771,155,162,172,91,168,182,198,161,237,166,31,48,1771,230,1292,0,28,0,122,99,628,370,92,278,67,211,258,126,132,18438,695,628,228,400,1766,791,403,1194,572
"42101014600","Census Tract 146, Philadelphia County, Pennsylvania","Census Tract 146, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008640",,,,,"42","101",,,,"014600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014600",,,"445048","0",4165,4165,24238.51,0.171834000775293,4165,1794,2371,4165,125,61,101,167,2049,407,116,252,262,255,298,72,4165,1501,2123,0,399,0,19,123,1035,531,208,323,109,214,504,174,330,32194,1096,1035,480,555,2524,725,375,1100,1424
"42101014700","Census Tract 147, Philadelphia County, Pennsylvania","Census Tract 147, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008641",,,,,"42","101",,,,"014700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014700",,,"337677","0",3055,3055,23431.9,0.130377824144359,3055,1430,1625,3055,333,152,109,82,1356,283,251,226,198,61,4,0,3055,925,1740,0,345,0,0,45,973,282,89,193,36,157,691,413,278,12662,1358,973,189,784,2847,1767,315,2082,765
"42101014800","Census Tract 148, Philadelphia County, Pennsylvania","Census Tract 148, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008642",,,,,"42","101",,,,"014800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014800",,,"191126","0",967,967,13104.02,0.0737941642972863,967,556,411,967,25,5,108,144,58,90,154,103,125,52,97,6,967,18,940,0,0,0,2,7,439,162,52,110,49,61,277,149,128,16550,523,439,115,324,967,519,109,628,339
"42101014900","Census Tract 149, Philadelphia County, Pennsylvania","Census Tract 149, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008643",,,,,"42","101",,,,"014900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101014900",,,"453221","0",3115,3115,17801.06,0.174989613851493,3115,1565,1550,3115,149,41,129,80,462,292,334,427,598,272,230,101,3115,241,2791,0,25,0,33,25,1659,507,113,394,64,330,1152,632,520,16725,2205,1659,487,1172,3102,1200,961,2161,941
"42101015101","Census Tract 151.01, Philadelphia County, Pennsylvania","Census Tract 151.01, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008644",,,,,"42","101",,,,"015101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101015101",,,"193072","0",2152,2152,28868.27,0.0745455191298184,2152,1083,1069,2152,115,100,158,106,267,344,223,322,297,113,85,22,2152,85,1964,99,0,0,0,4,804,387,115,272,28,244,417,219,198,22000,1139,804,267,537,2138,1084,342,1426,712
"42101015102","Census Tract 151.02, Philadelphia County, Pennsylvania","Census Tract 151.02, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008645",,,,,"42","101",,,,"015102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101015102",,,"556570","0",3416,3416,15896.29,0.214892887534614,3416,1482,1934,3416,131,319,118,113,294,486,341,547,628,232,177,30,3416,156,3084,0,102,0,0,74,1609,688,150,538,131,407,921,224,697,12588,2215,1609,540,1069,3416,1693,839,2532,884
"42101015200","Census Tract 152, Philadelphia County, Pennsylvania","Census Tract 152, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008646",,,,,"42","101",,,,"015200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101015200",,,"669101","0",5861,5861,22687.04,0.258341351388501,5861,2226,3635,5861,483,670,743,363,777,532,427,764,753,206,66,77,5861,169,5588,0,84,0,0,20,1833,1149,83,1066,139,927,684,188,496,20337,2373,1833,619,1214,5861,3380,802,4182,1679
"42101015300","Census Tract 153, Philadelphia County, Pennsylvania","Census Tract 153, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008647",,,,,"42","101",,,,"015300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101015300",,,"469136","0",3698,3698,20415.78,0.181134429966471,3698,1749,1949,3698,0,59,72,71,2414,277,135,212,302,90,51,15,3698,1899,1364,81,239,0,59,56,1173,246,27,219,43,176,927,338,589,11875,1783,1173,192,981,2962,2013,531,2544,418
"42101015600","Census Tract 156, Philadelphia County, Pennsylvania","Census Tract 156, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008648",,,,,"42","101",,,,"015600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101015600",,,"429567","0",1924,1924,11600.37,0.165856753004261,1924,970,954,1924,255,138,140,45,166,361,200,280,161,78,93,7,1924,589,339,48,43,0,783,122,591,353,158,195,32,163,238,113,125,21875,711,591,233,358,1924,829,578,1407,517
"42101015700","Census Tract 157, Philadelphia County, Pennsylvania","Census Tract 157, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008649",,,,,"42","101",,,,"015700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101015700",,,"485211","0",2738,2738,14615.06,0.187341022429448,2738,1472,1266,2738,234,104,100,76,460,675,395,251,264,122,44,13,2738,1481,322,5,31,9,645,245,886,505,285,220,69,151,381,133,248,40000,1145,886,484,402,2700,723,573,1296,1404
"42101015800","Census Tract 158, Philadelphia County, Pennsylvania","Census Tract 158, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008650",,,,,"42","101",,,,"015800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101015800",,,"580218","0",6207,6207,27706.92,0.224023431768796,6207,2916,3291,6207,309,249,207,150,290,1931,1163,611,616,360,181,140,6207,5818,165,0,95,0,42,87,2679,1043,767,276,53,223,1636,866,770,64082,2913,2679,1676,1003,6207,880,773,1653,4554
"42101016000","Census Tract 160, Philadelphia County, Pennsylvania","Census Tract 160, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008651",,,,,"42","101",,,,"016000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016000",,,"720839","0",6231,6231,22388.1,0.278317505718173,6231,3089,3142,6231,438,228,151,124,251,2209,848,849,563,339,158,73,6231,5623,100,0,255,0,59,194,2659,1214,863,351,165,186,1445,699,746,52373,3107,2659,1779,880,6213,637,1067,1704,4509
"42101016100","Census Tract 161, Philadelphia County, Pennsylvania","Census Tract 161, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008652",,,,,"42","101",,,,"016100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016100",,,"707586","0",6027,6027,22060.72,0.273200493593021,6027,3170,2857,6027,501,295,334,241,314,1870,957,594,581,208,120,12,6027,3655,282,74,767,0,1032,217,2080,936,493,443,165,278,1144,660,484,56250,2329,2080,1157,923,6017,1591,917,2508,3509
"42101016200","Census Tract 162, Philadelphia County, Pennsylvania","Census Tract 162, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008653",,,,,"42","101",,,,"016200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016200",,,"364983","0",2512,2512,17825.63,0.140920730134657,2512,1319,1193,2512,264,125,184,35,294,484,262,299,367,114,58,26,2512,900,555,0,90,0,903,64,879,402,185,217,43,174,477,274,203,23151,974,879,379,500,2512,1196,612,1808,704
"42101016300","Census Tract 163, Philadelphia County, Pennsylvania","Census Tract 163, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008654",,,,,"42","101",,,,"016300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016300",,,"572226","0",3667,3667,16597.44,0.22093770318627,3667,1966,1701,3667,273,387,273,141,386,480,479,539,451,215,43,0,3667,1595,259,35,303,0,1384,91,1158,666,250,416,53,363,492,189,303,13967,1307,1158,372,786,3650,2005,803,2808,842
"42101016400","Census Tract 164, Philadelphia County, Pennsylvania","Census Tract 164, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008655",,,,,"42","101",,,,"016400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016400",,,"485026","0",4640,4640,24777.11,0.187269593527074,4640,2068,2572,4640,318,263,274,270,614,773,548,647,498,284,115,36,4640,1124,2388,72,0,0,795,261,1605,801,213,588,57,531,804,438,366,14130,1903,1605,475,1130,4640,2316,851,3167,1473
"42101016500","Census Tract 165, Philadelphia County, Pennsylvania","Census Tract 165, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008656",,,,,"42","101",,,,"016500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016500",,,"394713","0",2951,2951,19363.57,0.152399547797133,2951,1148,1803,2951,430,403,177,137,110,451,205,445,331,122,51,89,2951,445,1779,10,92,0,612,13,1099,567,96,471,57,414,532,200,332,9945,1339,1099,311,788,2951,1715,846,2561,390
"42101016600","Census Tract 166, Philadelphia County, Pennsylvania","Census Tract 166, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008657",,,,,"42","101",,,,"016600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016600",,,"261133","0",1682,1682,16682.53,0.100824019261865,1682,706,976,1682,6,47,42,7,345,276,271,286,206,117,62,17,1682,410,1111,0,6,0,101,54,675,193,25,168,23,145,482,212,270,11825,762,675,181,494,1608,833,290,1123,485
"42101016701","Census Tract 167.01, Philadelphia County, Pennsylvania","Census Tract 167.01, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008658",,,,,"42","101",,,,"016701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016701",,,"254046","0",2836,2836,28912.9,0.0980877131477057,2836,1319,1517,2836,206,188,166,149,122,489,432,290,451,158,123,62,2836,92,2643,0,34,0,0,67,1201,581,131,450,105,345,620,372,248,17855,1668,1201,623,578,2836,1370,464,1834,1002
"42101016702","Census Tract 167.02, Philadelphia County, Pennsylvania","Census Tract 167.02, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008659",,,,,"42","101",,,,"016702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016702",,,"355103","0",2642,2642,19269.76,0.137106040645748,2642,1026,1616,2642,164,180,132,83,363,272,266,376,419,191,106,90,2642,188,2365,56,8,0,0,25,1155,469,148,321,28,293,686,281,405,15659,1597,1155,454,701,2642,959,901,1860,782
"42101016800","Census Tract 168, Philadelphia County, Pennsylvania","Census Tract 168, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008660",,,,,"42","101",,,,"016800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016800",,,"581301","0",3521,3521,15687.82,0.224441580424311,3521,1562,1959,3521,195,152,219,322,408,289,351,478,729,162,138,78,3521,229,3237,23,0,0,19,13,1585,761,166,595,113,482,824,333,491,15991,1979,1585,750,835,3506,1640,836,2476,1030
"42101016901","Census Tract 169.01, Philadelphia County, Pennsylvania","Census Tract 169.01, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008661",,,,,"42","101",,,,"016901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016901",,,"512907","0",3205,3205,16184.05,0.198034508267992,3205,1471,1734,3205,217,105,205,97,497,673,317,488,341,157,98,10,3205,107,3089,0,0,0,0,9,1299,565,199,366,38,328,734,285,449,22978,1767,1299,691,608,3166,1197,680,1877,1289
"42101016902","Census Tract 169.02, Philadelphia County, Pennsylvania","Census Tract 169.02, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008662",,,,,"42","101",,,,"016902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101016902",,,"563700","0",4954,4954,22761.75,0.217645796042298,4954,2569,2385,4954,382,637,479,303,327,569,376,691,481,410,218,81,4954,239,4670,0,0,0,45,0,1940,969,275,694,144,550,971,480,491,19236,2970,1940,744,1196,4954,2272,1395,3667,1287
"42101017000","Census Tract 170, Philadelphia County, Pennsylvania","Census Tract 170, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008663",,,,,"42","101",,,,"017000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017000",,,"1570376","50400",3105,3105,5121.011,0.606325589153309,3105,1263,1842,3105,364,165,53,9,288,736,442,397,405,178,68,0,3105,621,2301,0,62,0,75,46,1319,489,221,268,0,268,830,334,496,39432,1430,1319,331,988,2904,1014,448,1462,1442
"42101017100","Census Tract 171, Philadelphia County, Pennsylvania","Census Tract 171, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008664",,,,,"42","101",,,,"017100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017100",,,"1140882","0",4338,4338,9847.967,0.440497021607822,4338,2124,2214,4338,371,342,251,215,385,451,375,588,661,406,196,97,4338,159,3998,0,0,0,53,128,1610,884,257,627,132,495,726,406,320,28042,1900,1610,1047,563,4301,1036,1118,2154,2147
"42101017201","Census Tract 172.01, Philadelphia County, Pennsylvania","Census Tract 172.01, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008665",,,,,"42","101",,,,"017201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017201",,,"262958","0",2870,2870,28267.88,0.101528655731223,2870,1545,1325,2870,341,119,133,69,176,602,274,432,397,162,142,23,2870,323,2031,0,136,0,106,274,1220,528,233,295,91,204,692,288,404,25905,1626,1220,627,593,2870,1167,469,1636,1234
"42101017202","Census Tract 172.02, Philadelphia County, Pennsylvania","Census Tract 172.02, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008666",,,,,"42","101",,,,"017202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017202",,,"290610","0",3112,3112,27734.91,0.112205153074068,3112,1334,1778,3112,177,197,42,136,197,369,386,515,528,343,193,29,3112,113,2846,35,118,0,0,0,1590,646,210,436,64,372,944,372,572,15395,2108,1590,903,687,3087,1377,812,2189,898
"42101017300","Census Tract 173, Philadelphia County, Pennsylvania","Census Tract 173, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008667",,,,,"42","101",,,,"017300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017300",,,"874586","0",2509,2509,7430.121,0.337679556816479,2509,1273,1236,2509,144,96,85,65,319,462,298,339,313,173,131,84,2509,182,2286,0,26,0,6,9,1123,506,150,356,9,347,617,283,334,19514,1427,1123,556,567,2360,749,795,1544,816
"42101017400","Census Tract 174, Philadelphia County, Pennsylvania","Census Tract 174, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008668",,,,,"42","101",,,,"017400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017400",,,"353985","0",2107,2107,15416.2,0.136674378414108,2107,939,1168,2107,128,133,64,34,290,269,178,498,231,143,129,10,2107,319,1750,0,0,0,0,38,847,381,119,262,46,216,466,240,226,21569,1095,847,376,471,2004,862,625,1487,517
"42101017500","Census Tract 175, Philadelphia County, Pennsylvania","Census Tract 175, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008669",,,,,"42","101",,,,"017500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017500",,,"719915","6252",6784,6784,24406.32,0.277960747308482,6784,3349,3435,6784,643,760,499,109,726,934,756,893,803,413,162,86,6784,2357,2136,41,63,0,2027,160,2426,1192,389,803,208,595,1234,667,567,15846,2804,2426,981,1445,6766,4030,1644,5674,1092
"42101017601","Census Tract 176.01, Philadelphia County, Pennsylvania","Census Tract 176.01, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008670",,,,,"42","101",,,,"017601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017601",,,"579127","0",5506,5506,24624.09,0.223602194295881,5506,3023,2483,5506,582,291,413,286,446,560,994,712,626,407,165,24,5506,2173,344,24,2,0,2856,107,2025,1012,310,702,266,436,1013,595,418,13353,2281,2025,1008,1017,5496,3482,1355,4837,659
"42101017602","Census Tract 176.02, Philadelphia County, Pennsylvania","Census Tract 176.02, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008671",,,,,"42","101",,,,"017602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017602",,,"400458","0",4353,4353,28153.31,0.154617704792455,4353,2248,2105,4353,290,540,451,343,495,565,560,578,282,176,58,15,4353,2228,432,25,42,0,1475,151,1348,864,185,679,259,420,484,221,263,18651,1473,1348,577,771,4279,2636,1039,3675,604
"42101017701","Census Tract 177.01, Philadelphia County, Pennsylvania","Census Tract 177.01, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008672",,,,,"42","101",,,,"017701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017701",,,"241053","0",3849,3849,41355.48,0.0930710875880506,3849,1898,1951,3849,399,375,394,188,407,680,602,367,299,100,28,10,3849,1137,1136,12,46,0,1159,359,1100,708,117,591,96,495,392,232,160,19250,1418,1100,386,714,3849,2152,1031,3183,666
"42101017702","Census Tract 177.02, Philadelphia County, Pennsylvania","Census Tract 177.02, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008673",,,,,"42","101",,,,"017702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017702",,,"489258","0",5360,5360,28374.26,0.188903577931635,5360,2629,2731,5360,425,510,536,229,618,838,773,704,404,247,76,0,5360,1819,1353,46,17,0,1883,242,1578,1008,358,650,60,590,570,249,321,14167,1934,1578,554,1024,5318,3165,1453,4618,700
"42101017800","Census Tract 178, Philadelphia County, Pennsylvania","Census Tract 178, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008674",,,,,"42","101",,,,"017800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017800",,,"662905","0",5728,5728,22379.45,0.255949062312258,5728,2501,3227,5728,764,471,554,259,778,489,997,709,383,241,60,23,5728,2686,1473,104,162,0,1254,49,1994,1083,220,863,171,692,911,434,477,17014,2499,1994,743,1251,5625,3176,1178,4354,1271
"42101017900","Census Tract 179, Philadelphia County, Pennsylvania","Census Tract 179, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008675",,,,,"42","101",,,,"017900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101017900",,,"714008","0",6382,6382,23150.03,0.275680041760811,6382,3092,3290,6382,401,406,705,361,793,1140,591,824,587,322,144,108,6382,3227,1903,87,17,27,1013,108,2130,1291,356,935,349,586,839,403,436,32337,2412,2130,882,1248,6373,1682,2499,4181,2192
"42101018001","Census Tract 180.01, Philadelphia County, Pennsylvania","Census Tract 180.01, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008676",,,,,"42","101",,,,"018001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101018001",,,"387383","0",3027,3027,20238.09,0.14956941885445,3027,1629,1398,3027,263,99,100,64,168,677,368,509,439,223,98,19,3027,2619,67,0,53,0,0,288,1126,740,395,345,126,219,386,219,167,56563,1187,1126,735,391,3027,400,634,1034,1993
"42101018002","Census Tract 180.02, Philadelphia County, Pennsylvania","Census Tract 180.02, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008677",,,,,"42","101",,,,"018002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101018002",,,"439791","0",6036,6036,35546.81,0.169804261641367,6036,3329,2707,6036,710,328,258,147,334,1038,809,780,960,353,221,98,6036,5764,4,0,104,0,85,79,2298,1335,746,589,123,466,963,571,392,41528,2462,2298,1622,676,6036,1501,1138,2639,3397
"42101018300","Census Tract 183, Philadelphia County, Pennsylvania","Census Tract 183, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008678",,,,,"42","101",,,,"018300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101018300",,,"1834680","185387",3985,3985,5625.56,0.70837393841207,3985,1955,2030,3985,320,266,133,69,285,604,588,499,701,354,124,42,3985,3891,20,0,0,0,64,10,1454,1005,629,376,157,219,449,202,247,65833,1661,1454,1209,245,3977,223,878,1101,2876
"42101018400","Census Tract 184, Philadelphia County, Pennsylvania","Census Tract 184, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008679",,,,,"42","101",,,,"018400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101018400",,,"1285745","949471",2241,2241,4514.241,0.49642894098351,2241,1151,1090,2241,172,132,123,78,119,476,314,309,292,90,70,66,2241,2193,2,4,24,0,0,18,811,505,417,88,32,56,306,161,145,51899,868,811,646,165,2235,296,284,580,1655
"42101018800","Census Tract 188, Philadelphia County, Pennsylvania","Census Tract 188, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008680",,,,,"42","101",,,,"018800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101018800",,,"663288","0",8891,8891,34717.32,0.256096939445279,8891,4274,4617,8891,952,887,934,516,705,1470,1245,657,1070,219,192,44,8891,3865,2569,47,138,0,1602,670,2429,1602,378,1224,198,1026,827,422,405,24883,2942,2429,1384,1045,8835,4247,2396,6643,2192
"42101019000","Census Tract 190, Philadelphia County, Pennsylvania","Census Tract 190, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008681",,,,,"42","101",,,,"019000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101019000",,,"778606","12639",8220,8220,27343.36,0.300621470060865,8220,3755,4465,8220,531,899,1155,530,818,1191,1077,903,655,382,79,0,8220,2949,1673,0,352,0,2584,662,2675,1785,570,1215,305,910,890,427,463,35589,2821,2675,1051,1624,8220,2545,2564,5109,3111
"42101019100","Census Tract 191, Philadelphia County, Pennsylvania","Census Tract 191, Philadelphia County, Pennsylvania","pa","140","00","ACSSF","0008682",,,,,"42","101",,,,"019100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101019100",,,"1439101","20770",8712,8712,15679.22,0.555640026131395,8712,4170,4542,8712,745,487,913,441,580,1319,1210,1481,631,595,292,18,8712,3969,1472,0,1177,0,2033,61,2901,1864,1122,742,232,510,1037,667,370,32878,3049,2901,2021,880,8614,2808,2765,5573,3041
